title,genre,director,actor,synopsis,img
레드슈즈,"애니메이션, 코미디, 판타지, 어드벤처, 멜로/로맨스",홍성호,"클로이 모레츠, 샘 클라플린, 지나 거손, 패트릭 워버튼, 짐 래쉬, 아바 콜커, 신용우, 전진아, 윤세웅, 안소이, 최한","사건 사고가 끊이지 않는 동화의 섬. 사라진 아빠를 찾던 화이트 왕국의 공주는
우연히 마법구두를 신고 이전과 완벽하게 다른 ‘레드슈즈’로 거듭난다.
한편, 초록색 난쟁이가 된 일곱 왕자들은 우연히 자신들의 집에 머물게 된 '레드슈즈’가
저주를 풀 유일한 희망이라 생각해 그녀를 돕기 시작하고, 영원한 아름다움을 꿈꾸는 왕비 ‘레지나’는
마법구두를 신고 성을 빠져나간 ‘레드슈즈’를 쫓기 시작하는데…

위기에 빠진 동화의 섬,
레드슈즈, 그리고 일곱 왕자들의 운명은?",./static/image_resized/182.jpg
숨바꼭질,스릴러,허정,"손현주, 문정희, 전미선","우리 집에 낯선 사람이 숨어 살고 있다면...?

숨바꼭질 암호 □1○1△2
고급 아파트에서 완벽한 가정을 꾸리고 사는 성공한 사업가 ‘성수’(손현주)는
하나 뿐인 형에 대한 비밀과 지독한 결벽증을 갖고 있다.
어느 날 그는 형의 실종 소식을 듣고 수십 년 만에 찾아간 형의 아파트에서
집집마다 새겨진 이상한 암호와 형을 알고 있는 ‘주희’(문정희) 가족을 만난다.

“제발 그 사람한테 제 딸 좀 그만 훔쳐보라고 하세요”
어린 딸과 단 둘이 살고 있는 ‘주희’는
자신의 집을 훔쳐보는 누군가의 존재를 느끼며 두려움에 떨고 있다.
낡은 아파트의 암호를 찬찬히 살펴보던 ‘성수’는 그것이
그 집에 사는 사람의 성별과 수를 뜻하는 것을 알게 된다.

우리 집에 나 말고 다른 사람이 살고 있다!
형의 아파트를 뒤로한 채 자신의 안락한 집으로 돌아온 그 날,
‘성수’는 형의 아파트에서 봤던 암호가 자신의 집 초인종 옆에서
새겨진 것을 발견한다.

사라진 형. 숨바꼭질 암호. 서로 다른 두 가족에게 찾아온 충격적 진실.
가족을 지키기 위한 두 가장의 숨가쁜 사투가 시작된다!",./static/image_resized/183.jpg
변신,"공포(호러), 스릴러",김홍선,"배성우, 성동일, 장영남, 김혜준, 조이현, 김강훈, 이장원","“어제 밤에는 아빠가 두 명이었어요”

사람의 모습으로 변신하는 악마가 우리 가족 안에 숨어들면서
기이하고 섬뜩한 사건들이 벌어진다
서로 의심하고 증오하고 분노하는 가운데
구마 사제인 삼촌 '중수'가 예고없이 찾아오는데…

2019년 극강의 공포스릴러, 절대 믿지도 듣지도 마라",./static/image_resized/184.jpg
너의 결혼식,멜로/로맨스,이석근,"박보영, 김영광","기억하나요? 당신의 첫사랑

고3 여름, 전학생 ‘승희’(박보영)를 보고 첫눈에 반한 ‘우연’(김영광).
승희를 졸졸 쫓아다닌 끝에 마침내 공식커플로 거듭나려던 그때!
잘 지내라는 전화 한 통만 남긴 채 승희는 사라져버리고,
우연의 첫사랑은 그렇게 막을 내리는 듯했다.

1년 뒤, 승희의 흔적을 쫓아 끈질긴 노력으로 같은 대학에 합격한 우연.
그런데 그의 앞을 가로막은 건… 다름 아닌 그녀의 남.자.친.구!

예술로 빗나가는 타이밍 속
다사다난한 그들의 첫사랑 연대기는 계속된다!",./static/image_resized/185.jpg
친절한 금자씨,스릴러,박찬욱,"이영애, 최민식","정말이지… 착하게 살고 싶었답니다 - 2005년 가장 궁금한 그녀의 맘속 주변 사람들의 시선을 단번에 사로잡을 만큼 뛰어난 미모의 소유자인 ‘금자’(이영애)는 스무 살에 죄를 짓고 감옥에 가게 된다. 어린 나이, 너무나 아름다운 외모로 인해 검거되는 순간에도 언론에 유명세를 치른다. 13년 동안 교도소에 복역하면서 누구보다 성실하고 모범적인 수감생활을 보내는 금자. ‘친절한 금자씨’라는 말도 교도소에서마저 유명세를 떨치던 그녀에게 사람들이 붙여준 별명이다. 그녀는 자신의 주변 사람들을 한 명, 한 명, 열심히 도와주며 13년간의 복역생활을 무사히 마친다. 출소하는 순간, 금자는 그 동안 자신이 치밀하게 준비해온 복수 계획을 펼쳐 보인다. 그녀가 복수하려는 인물은 자신을 죄인으로 만든 백선생(최민식). 교도소 생활 동안 그녀가 친절을 베풀며 도왔던 동료들은 이제 다양한 방법으로 금자의 복수를 돕는다. 이금자와 백선생. 과연 13년 전 둘 사이에는 무슨 일이 있었고, 복수하려는 이유는 무엇일까. 그리고 이 복수의 끝은 어떻게 될 것인가.",./static/image_resized/186.jpg
위험한 상견례,"코미디, 멜로/로맨스",김진영,"송새벽, 이시영, 백윤식, 김수미, 박철민","말리면 말릴 수록 붙는다?!
피할 수 없는 한판 승부

현지라는 가명으로 활동하고 있는 순정만화 작가인 전라도 순수 청년 현준.
펜팔에서 만난 경상도 여인 다홍과 알콩달콩 연애하며 사랑을 키워가던 그는 아버지의 강요로 선을 봐야 한다는 다홍의 말에 그녀와 결혼을 결심한다.
하지만 뼛속까지 경상도 남자인 다홍의 아버지로 인해 현준은 전라도 남자임을 감춰야 되는 상황이 벌어지는데...

서울말 특별 과외를 거쳐 압구정남으로 변신한 현준.
드디어 결혼을 승낙 받기 위해 부산에 위치한 다홍의 집으로 향하고, 다홍 가족과 대면한다.
왠지 음침한 다홍의 오빠 운봉을 시작으로 호시탐탐 현준의 흉을 찾으려는 노처녀 고모 영자, 경부선 밖은 나가본 적 없는 우아한 서울 여자인 어머니 춘자,
첫만남에 악수 대신 야구 공을 던지는 초강력 적수 아버지 영광, 거기에 언제 뒤따라 왔는지 현준의 아버지가 스파이로 보낸 형 대식까지..

과연 현준은 이 모든 난관을 헤치고 다홍과 사랑을 이뤄낼 수 있을까?",./static/image_resized/187.jpg
나는 아빠다,"액션, 드라마",전만배,"김새론, 김승우, 최정윤, 손병호","마지막 희망이 하필 놈에게 있다
딸을 살리기 위해 한번 더 놈을 죽여야 한다

비리형사 종식은 딸 민지의 심장이식 수술비를 마련하기 위해 장기밀매조직 황사장의 살인사건을 은폐하고 뒷돈을 받는다.
종식 때문에 억울한 살인범 누명을 쓴 상만은 감옥에서 딸이 죽었다는 소식을 듣고 그에 대한 복수를 결심한다.

2년 후, 무혐의로 출소한 상만은 종식을 쫓기 시작하고 종식의 동료 김형사는 2년 전 나상만이 연루된 살인사건을 다시 파헤친다.
그러던 와중 종식은 마지막 희망인 이식할 심장을 찾았다는 연락을 받지만,
그 심장의 주인이 상만의 아내란 사실에 절망한다.

더 이상 물러설 곳 없는 종식은 민지를 살리기 위해 상만을 없앨 계획을 세우는데...",./static/image_resized/188.jpg
체포왕,"코미디, 액션",임찬익,"박중훈, 이선균, 김정태","무조건 실적! 실적이야!!
마포서 vs 서대문서, 체포왕을 향한 무한경쟁 스타트!

오로지 실적 좋은 놈만이 대접받는 무한경쟁시대.
구역이 붙어있는 마포서와 서대문서는 사사건건 비교당하는 탓에 밥그릇싸움이 치열하다.
반칙의 달인으로 악명을 떨치는 마포서 팀장 황재성(박중훈)은 묻지도 따지지도 않고 일단 잡고 보는 검거 실력으로 실적 1위를 달리고,
그를 이기기 위해 서대문서로 입성한 신임 팀장 정의찬(이선균)은 경찰대 출신이라는 프리미엄이 무색하게 오자마자 잡은 날치기범을 재성에게 날치기(!)당해 실적을 깎아먹는다.
하지만 실적 1등도 꼴지도 피해갈 수 없는 타이틀이 있으니 그것은 바로 올해의 체포왕!
경찰대 출신이 아닌 재성은 승진을 위해, 속도위반으로 예비아빠가 된 의찬은 포상금 때문에 반드시 체포왕이 되어야만 하는 절실한 상황.
재성과 의찬은 체포왕 타이틀을 거머쥐기 위해 뺏고 뺏기는 무한경쟁에 돌입하는데...

경찰 인생 최고의 로또사건 발생!
시간은 2주, 먼저 수갑 채운 놈이...된다! 체.포.왕!
이때, 그들 앞에 승점 2000점짜리 로또 사건이 떨어진다.
그것은 바로, 마포와 서대문 일대를 들썩이게 만든 마포 발바리 사건.
잡기만 하면 지금까지 쌓은 실적을 단번에 엎을 수 있는 막판 뒤집기 찬스가 온 것.

앞으로 시간은 2주. 먼저 수갑 채운 놈이 체포왕의 주인공이 된다!
과연 누가 그 놈에게 수갑을 채우고 체포왕이 될 수 있을까.",./static/image_resized/189.jpg
마마,드라마,최익환,"엄정화, 김해숙, 류현경, 전수경, 이형석, 이원희","죽음 앞에서도 희망을 말하는 엄마와 아들
뒤센근 이양증을 앓고 있지만 늘 씩씩하게 살아가는 원재와 엄마 동숙. 어느 날, 동숙은 난소암 말기 판정을 받는다.

반짝반짝 빛나는 엄마 VS 빛나지 않는 딸의 꿈 찾기 프로젝트
대한민국 최고의 성악가 희경을 둔 은성은 엄마의 잔심부름이나 하며 사는 처지다. 그러던 어느 날, 엄마가 가장 천박스럽다고 여겼던 일이자 자신의 꿈에 도전한다.

철없는 엄마와 엄마 앞에선 한없이 착해지는 조폭 두목.
조폭 두목 승철을 잘 나가는 영어강사로 알고 있는 엄마 옥주. 어느 날 유방암 판정을 받은 옥주는 수술을 거부하고, 승철은 옥주의 맘을 돌리고자 엄마의 첫사랑을 찾아 주기로 한다.",./static/image_resized/190.jpg
기생령,공포(호러),고석진,"한은정, 효민, 이형석","제가 그런 게 아니에요...이 집에 또 다른 아이가 있어요!

아이를 간절히 원하던 가희(황지현)는 무당의 힘을 빌어 미아가 된 아이를 독 안에 가둬 봉인하고,
이 후, 빈(이형석)을 낳은 가희는 잔혹한 죽음을 맞이한다.
조카를 돌보기 위해 남편 장환(박성민), 동생 유린(효민)과 함께 빈의 집으로 이사 오게 된 서니(한은정).
하루 아침에 고아가 된 조카를 불쌍히 여기던 서니는 가끔씩 이상 행동을 보이는 빈에게 조금씩 알 수 없는 불안감을 느끼고,
이 집에 들어온 이후 계속되는 악몽에 점점 지쳐간다.
서니는 불길한 기운을 내뿜는 이 집과 점점 난폭해져 가는 빈의 행동에 뭔가 관련이 있음을 직감하는데….

간절함이 부른 잔혹한 주술… 그로부터 99일 후… 독 안에 봉인된 소년의 원혼이 눈을 뜬다!",./static/image_resized/191.jpg
통증,"멜로/로맨스, 드라마",곽경택,"정려원, 권상우","통증은 느낌이다..느낌은 곧 추억이다!
정 반대의 상처를 안고 있는 두 남녀의 강렬한 사랑!

He said
어린 시절 자동차 사고로 가족을 잃은 죄책감과 그 사고로 인한 후천적인 후유증으로
통증을 느낄 수 없게 된 남자, 남순.
고통을 느낄 수 없는 탓에 무미건조한 삶을 살아가던 어느 날, 이상한 여자를 만났다.
이 여자, 당장이라도 쓰러질 것 같은데 깡이 보통이 아니다.
난생 처음 가슴에 뻐근한 통증을 느낀 남순은
그녀가 더 이상 지치지 않도록 편히 기댈 곳이 되어주고 싶다.
그리고 이제, 남들처럼 살고 싶어졌다.

She said
태어날 때부터 유전으로 인해 작은 통증조차 치명적인 여자, 동현.
늘 고통에 시달림에도 불구하고 씩씩하게 살아가던 어느 날, 이상한 남자를 만났다.
이 남자, 어디서 그렇게 다치고 오는 지 상처투성이면서 아픔은 못 느낀 댄다.
행복했던 순간, 따뜻했던 느낌.. 모든 순간을 통증으로 기억하는 동현은
그에게 행복한 추억과 설레는 마음의 알싸한 통증까지 느끼게 해주고 싶다.
그리고 이제, 그와 함께 살고 싶어졌다.

We say
우리 집에 방 있어
나태권도 2단이야
우여곡절 실랑이 끝에 함께 살게 된, 성격도 세상을 보는 방식도 정 반대인 남순과 동현.
서울 바닥에서 의지할 곳 하나 없던 남순과 동현은
난생 처음 서로에게 기대어 행복을 느끼는데...",./static/image_resized/192.jpg
오늘,드라마,이정향,"송혜교, 남지현, 송창의","""용서해준 것이 죽도록 후회됩니다""
사랑하는 그가 떠나고 1년 후, 그녀가 알게 된 진실

자신의 생일날 약혼자를 오토바이 뺑소니 사고로 잃은 다큐멘터리 피디 다혜.
용서하면 모두가 행복해질 거라는 믿음으로 가해자 소년을 용서하고,
1년 후 용서라는 주제로 다큐멘터리 기획, 다양한 사건의 피해자들을 찾아 다니며 촬영을 시작한다.
촬영이 진행될수록 자신이 용서해준 17살 소년을 떠올리게 되는 다혜.

'착하게 살고 있겠지'라는 생각으로 담담히 촬영을 진행하던 중, 우연히 전해들은 그 소년의 소식에 커다란 충격에 빠지게 되는데...",./static/image_resized/193.jpg
가문의 영광5 - 가문의 귀환,코미디,정용기,"정준호, 김민정, 유동근, 성동일, 박근형, 박상욱, 윤두준, 황광희, 유민, 손나은, 유혜정, 왕석현","복덩인 줄 알았더니 재앙이었네… 쓰리제이家의 보배로운 엘리트 사위를 맞아 들인지 어언 10년…
“이젠…내쫓아야 한다!”
‘가문의 영광’을 위해 명문대 출신 엘리트 벤처 사업가 대서(정준호)를 사위로 들였던 조폭 가문 쓰리제이파.
10년 후, 가문의 고명딸 진경이 사고로 세상을 떠나자 이 일로 쓰리제이파는 천직(?)인 조폭을 청산하고 ‘장삼건설’을 차려 어엿한 기업인으로서 건실한 삶을 살게 된다.
하지만 쓰리제이파의 순수혈통 삼형제(유동근,성동일,박상욱)가 아닌 대서가 사장직을 맡게 되고, 대서가 후원하는 사랑나누리 재단의 간사 효정(김민정)과 가까워지면서 이들의 사이는 점점 금이 가게 된다. 언젠간 대서가 회사를 몽땅 뺏을지도 모른다는 불안감에 삼형제는 10년 전 진경과 대서를 결혼시키기 위해 했던 것처럼 또다시 엄청난 작당(?)을 꾸미게 된다.
10년 전 공들여 들인 엘리트 사위 대서를 다시 내쫓고 가문의 영광을 되찾기 위한 쓰리제이 삼형제의 초특급 반란이 시작된다!",./static/image_resized/194.jpg
